iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_tests,total_vaccinations,new_vaccinations,population
AUS,Oceania,Australia,5/12/2022,6496882,47516,7718,50,70329030,102967,57411435,17116,25921089
AUS,Oceania,Australia,5/13/2022,6548368,51486,7769,51,70433292,104262,57428985,17550,25921089
AUS,Oceania,Australia,5/14/2022,6590066,41698,7794,25,70522263,88971,57434271,5286,25921089
AUS,Oceania,Australia,5/15/2022,6635840,45774,7807,13,70597113,74850,57442031,7760,25921089
AUS,Oceania,Australia,5/16/2022,6703295,67455,7872,65,70676569,79456,57458134,16103,25921089
AUS,Oceania,Australia,5/17/2022,6759756,56461,7926,54,70755635,79066,57473292,15158,25921089
AUS,Oceania,Australia,5/18/2022,6813741,53985,7977,51,70863587,107952,57489122,15830,25921089
AUS,Oceania,Australia,5/19/2022,6863970,50229,8028,51,70972059,108472,57505233,16111,25921089
AUS,Oceania,Australia,5/20/2022,6910455,46485,8076,48,71068640,96581,57521253,16020,25921089
AUS,Oceania,Australia,5/21/2022,6948967,38512,8097,21,71152829,84189,57529212,7959,25921089
AUS,Oceania,Australia,5/22/2022,6983054,34087,8109,12,71218939,66110,57532891,3679,25921089
AUS,Oceania,Australia,5/23/2022,7025922,42868,8178,69,71286114,67175,57546595,13704,25921089
AUS,Oceania,Australia,5/24/2022,7071714,45792,8218,40,71359956,73842,57560804,14209,25921089
AUS,Oceania,Australia,5/25/2022,7117742,46028,8335,117,71455210,95254,57574701,13897,25921089
AUS,Oceania,Australia,5/26/2022,7157305,39563,8367,32,71563709,108499,57588958,14257,25921089
AUS,Oceania,Australia,5/27/2022,7189926,32621,8432,65,71659625,95916,57604098,15140,25921089
AUS,Oceania,Australia,5/30/2022,7276695,33976,8525,55,71853338,65936,57629386,13557,25921089
AUS,Oceania,Australia,5/31/2022,7312408,35713,8558,33,71919290,65952,57642872,13486,25921089
AUS,Oceania,Australia,6/1/2022,7346124,33716,8601,43,72005172,85882,57656265,13393,25921089
AUS,Oceania,Australia,6/2/2022,7378021,31897,8662,61,72085039,79867,57669670,13405,25921089
AUS,Oceania,Australia,6/3/2022,7405542,27521,8722,60,72163238,78199,57683008,13338,25921089
AUS,Oceania,Australia,6/6/2022,7476425,27503,8802,31,72323527,46468,57703271,10916,25921089
AUS,Oceania,Australia,6/7/2022,7509648,33223,8860,58,72380675,57148,57715306,12035,25921089
AUS,Oceania,Australia,6/8/2022,7542081,32433,8919,59,72464393,83718,57727046,11740,25921089
AUS,Oceania,Australia,6/9/2022,7571629,29548,8959,40,72550848,86455,57739174,12128,25921089
AUS,Oceania,Australia,6/10/2022,7597714,26085,9024,65,72625179,74331,57750638,11464,25921089
AUS,Oceania,Australia,6/11/2022,7614107,16393,9048,24,72692094,66915,57756454,5816,25921089
AUS,Oceania,Australia,6/14/2022,7691710,30960,9146,57,72826646,44138,57774642,15563,25921089
AUS,Oceania,Australia,6/15/2022,7724035,32325,9218,72,72900494,73848,57785001,10359,25921089
AUS,Oceania,Australia,6/16/2022,7753800,29765,9269,51,72979213,78719,57792674,7673,25921089
AUS,Oceania,Australia,6/17/2022,7778643,24843,9332,63,73061559,82346,57806676,14002,25921089
AUS,Oceania,Australia,6/18/2022,7801241,22598,9372,40,73121700,60141,57812219,5543,25921089
AUS,Oceania,Australia,6/21/2022,7887810,32895,9507,62,73287896,56600,57834650,10169,25921089
AUS,Oceania,Australia,6/22/2022,7919844,32034,9559,52,73370295,82399,57844431,9781,25921089
AUT,Europe,Austria,1/1/2022,1274628,3817,16845,30,123907877,328668,16644679,3343,8922082
AUT,Europe,Austria,1/2/2022,1278327,3699,16859,14,124106426,198549,16663885,19206,8922082
AUT,Europe,Austria,1/3/2022,1281328,3001,16867,8,124304551,198125,16708448,44563,8922082
AUT,Europe,Austria,1/4/2022,1284811,3483,16879,12,124636283,331732,16758493,50045,8922082
AUT,Europe,Austria,1/5/2022,1290817,6006,16900,21,125206869,570586,16814208,55715,8922082
AUT,Europe,Austria,1/6/2022,1300899,10082,16912,12,125526389,319520,16833580,19372,8922082
AUT,Europe,Austria,1/7/2022,1309691,8792,16922,10,125857538,331149,16900740,67160,8922082
AUT,Europe,Austria,1/8/2022,1318582,8891,16931,9,126329247,471709,16944345,43605,8922082
AUT,Europe,Austria,1/9/2022,1325632,7050,16945,14,126775946,446699,16963329,18984,8922082
AUT,Europe,Austria,1/10/2022,1336348,10716,16953,8,127304318,528372,17007619,44290,8922082
AUT,Europe,Austria,1/11/2022,1347274,10926,16966,13,127820079,515761,17062623,55004,8922082
AUT,Europe,Austria,1/12/2022,1359957,12683,16978,12,129290067,1469988,17121466,58843,8922082
AUT,Europe,Austria,1/13/2022,1376504,16547,16988,10,129772258,482191,17181322,59856,8922082
AUT,Europe,Austria,1/14/2022,1393335,16831,16997,9,130508707,736449,17250902,69580,8922082
AUT,Europe,Austria,1/15/2022,1410269,16934,17006,9,131008822,500115,17285710,34808,8922082
AUT,Europe,Austria,1/16/2022,1427326,17057,17018,12,131737166,728344,17300955,15245,8922082
AUT,Europe,Austria,1/17/2022,1442182,14856,17026,8,132190174,453008,17337416,36461,8922082
AUT,Europe,Austria,1/18/2022,1458292,16110,17037,11,132722605,532431,17377535,40119,8922082
AUT,Europe,Austria,1/19/2022,1476626,18334,17045,8,133564965,842360,17421294,43759,8922082
AUT,Europe,Austria,1/20/2022,1504720,28094,17053,8,134953242,1388277,17463118,41824,8922082
AUT,Europe,Austria,1/21/2022,1529850,25130,17065,12,135570022,616780,17512289,49171,8922082
AUT,Europe,Austria,1/24/2022,1609498,23352,17100,11,137032063,457621,17570348,24007,8922082
AUT,Europe,Austria,1/25/2022,1634631,25133,17116,16,137566059,533996,17598483,28135,8922082
AUT,Europe,Austria,1/26/2022,1661328,26697,17129,13,138357196,791137,17629553,31070,8922082
AUT,Europe,Austria,1/27/2022,1699469,38141,17144,15,140092739,1735543,17662543,32990,8922082
AUT,Europe,Austria,1/28/2022,1735230,35761,17154,10,140794358,701619,17704434,41891,8922082
AUT,Europe,Austria,1/29/2022,1773059,37829,17172,18,141362492,568134,17731738,27304,8922082
AUT,Europe,Austria,1/30/2022,1806650,33591,17192,20,141788278,425786,17746682,14944,8922082
AUT,Europe,Austria,1/31/2022,1835602,28952,17207,15,142080341,292063,17778461,31779,8922082
AUT,Europe,Austria,2/1/2022,1861707,26105,17223,16,142789153,708812,17816164,37703,8922082
AUT,Europe,Austria,2/2/2022,1889437,27730,17236,13,144013076,1223923,17851879,35715,8922082
AUT,Europe,Austria,2/3/2022,1933415,43978,17252,16,145174272,1161196,17883321,31442,8922082
AUT,Europe,Austria,2/4/2022,1967057,33642,17273,21,145771011,596739,17918987,35666,8922082
AUT,Europe,Austria,2/5/2022,2003905,36848,17297,24,146316923,545912,17939740,20753,8922082
AUT,Europe,Austria,2/6/2022,2037105,33200,17314,17,146809309,492386,17949097,9357,8922082
AUT,Europe,Austria,2/7/2022,2067085,29980,17339,25,147226437,417128,17967840,18743,8922082
AUT,Europe,Austria,2/8/2022,2093012,25927,17358,19,147852372,625935,17986754,18914,8922082
AUT,Europe,Austria,2/9/2022,2122068,29056,17384,26,148610573,758201,18005211,18457,8922082
AUT,Europe,Austria,2/10/2022,2162487,40419,17400,16,149439274,828701,18022194,16983,8922082
AUT,Europe,Austria,2/11/2022,2197838,35351,17419,19,149868651,429377,18041544,19350,8922082
AUT,Europe,Austria,2/12/2022,2231218,33380,17447,28,150550452,681801,18051332,9788,8922082
AUT,Europe,Austria,2/13/2022,2261101,29883,17479,32,150919644,369192,18055282,3950,8922082
AUT,Europe,Austria,2/14/2022,2286139,25038,17511,32,151171207,251563,18064756,9474,8922082
AUT,Europe,Austria,2/15/2022,2310227,24088,17534,23,151881056,709849,18076170,11414,8922082
AUT,Europe,Austria,2/16/2022,2336753,26526,17570,36,152823159,942103,18087180,11010,8922082
AUT,Europe,Austria,2/17/2022,2375594,38841,17601,31,153570024,746865,18096620,9440,8922082
AUT,Europe,Austria,2/18/2022,2406524,30930,17626,25,154061824,491800,18107594,10974,8922082
AUT,Europe,Austria,2/19/2022,2437153,30629,17656,30,154773140,711316,18113423,5829,8922082
AUT,Europe,Austria,2/20/2022,2462981,25828,17676,20,155141203,368063,18115990,2567,8922082
AUT,Europe,Austria,2/21/2022,2484817,21836,17704,28,155364161,222958,18122241,6251,8922082
AUT,Europe,Austria,2/22/2022,2506243,21426,17727,23,155903850,539689,18129421,7180,8922082
AUT,Europe,Austria,2/23/2022,2530015,23772,17756,29,156468799,564949,18136211,6790,8922082
AUT,Europe,Austria,2/24/2022,2565399,35384,17786,30,157354898,886099,18143512,7301,8922082
AUT,Europe,Austria,2/25/2022,2594032,28633,17811,25,157858605,503707,18151426,7914,8922082
AUT,Europe,Austria,2/26/2022,2623952,29920,17844,33,158598810,740205,18156347,4921,8922082
AUT,Europe,Austria,2/27/2022,2649152,25200,17881,37,158941658,342848,18158632,2285,8922082
AUT,Europe,Austria,2/28/2022,2671323,22171,17911,30,159102779,161121,18164659,6027,8922082
AUT,Europe,Austria,3/1/2022,2692641,21318,17940,29,159656629,553850,18169687,5028,8922082
AUT,Europe,Austria,3/2/2022,2720094,27453,17971,31,160503829,847200,18175802,6115,8922082
AUT,Europe,Austria,3/3/2022,2761187,41093,18010,39,161305125,801296,18182234,6432,8922082
AUT,Europe,Austria,3/4/2022,2793028,31841,18041,31,161522349,217224,18189604,7370,8922082
AUT,Europe,Austria,3/5/2022,2825103,32075,18074,33,162347984,825635,18193562,3958,8922082
AUT,Europe,Austria,3/6/2022,2856781,31678,18107,33,162656029,308045,18194820,1258,8922082
AUT,Europe,Austria,3/7/2022,2884518,27737,18139,32,162837175,181146,18198913,4093,8922082
AUT,Europe,Austria,3/8/2022,2911180,26662,18162,23,163464616,627441,18203534,4621,8922082
AUT,Europe,Austria,3/9/2022,2945417,34237,18195,33,164073801,609185,18208637,5103,8922082
AUT,Europe,Austria,3/10/2022,2996765,51348,18221,26,164876915,803114,18213264,4627,8922082
AUT,Europe,Austria,3/11/2022,3047014,50249,18246,25,165347447,470532,18219177,5913,8922082
AUT,Europe,Austria,3/12/2022,3096646,49632,18271,25,166011635,664188,18222243,3066,8922082
AUT,Europe,Austria,3/13/2022,3140407,43761,18300,29,166378307,366672,18223297,1054,8922082
AUT,Europe,Austria,3/14/2022,3178040,37633,18328,28,166723590,345283,18226605,3308,8922082
AUT,Europe,Austria,3/15/2022,3212569,34529,18355,27,167268269,544679,18230323,3718,8922082
AUT,Europe,Austria,3/16/2022,3252815,40246,18384,29,168325419,1057150,18234505,4182,8922082
AUT,Europe,Austria,3/17/2022,3316853,64038,18418,34,169094014,768595,18238632,4127,8922082
AUT,Europe,Austria,3/18/2022,3368804,51951,18445,27,169566273,472259,18243725,5093,8922082
AUT,Europe,Austria,3/19/2022,3419788,50984,18484,39,170281200,714927,18246583,2858,8922082
AUT,Europe,Austria,3/20/2022,3462110,42322,18525,41,170633229,352029,18247351,768,8922082
AUT,Europe,Austria,3/21/2022,3499819,37709,18559,34,170965802,332573,18250616,3265,8922082
AUT,Europe,Austria,3/22/2022,3531163,31344,18595,36,171415925,450123,18254193,3577,8922082
AUT,Europe,Austria,3/23/2022,3568258,37095,18634,39,171894244,478319,18258712,4519,8922082
AUT,Europe,Austria,3/24/2022,3623157,54899,18669,35,172558127,663883,18263015,4303,8922082
AUT,Europe,Austria,3/25/2022,3664438,41281,18718,49,172904852,346725,18268584,5569,8922082
AUT,Europe,Austria,3/26/2022,3701790,37352,18759,41,173506959,602107,18271697,3113,8922082
AUT,Europe,Austria,3/27/2022,3734990,33200,18805,46,173693038,186079,18272471,774,8922082
AUT,Europe,Austria,3/28/2022,3760649,25659,18845,40,173915134,222096,18275721,3250,8922082
AUT,Europe,Austria,3/29/2022,3781719,21070,18878,33,174441569,526435,18279182,3461,8922082
AUT,Europe,Austria,3/30/2022,3807856,26137,18914,36,175247380,805811,18283719,4537,8922082
AUT,Europe,Austria,3/31/2022,3842048,34192,18952,38,175617287,369907,18288374,4655,8922082
AUT,Europe,Austria,4/1/2022,3868236,26188,19001,49,176169662,552375,18293200,4826,8922082
AUT,Europe,Austria,4/2/2022,3890531,22295,19045,44,176630000,460338,18295322,2122,8922082
AUT,Europe,Austria,4/3/2022,3909523,18992,19095,50,176843630,213630,18295885,563,8922082
AUT,Europe,Austria,4/4/2022,3923533,14010,19124,29,177031676,188046,18298448,2563,8922082
AUT,Europe,Austria,4/5/2022,3935083,11550,19164,40,177405999,374323,18302070,3622,8922082
AUT,Europe,Austria,4/6/2022,3950434,15351,19191,27,177765409,359410,18306044,3974,8922082
AUT,Europe,Austria,4/7/2022,3971481,21047,19226,35,178486429,721020,18310190,4146,8922082
AUT,Europe,Austria,4/8/2022,3987872,16391,19264,38,178678948,192519,18315493,5303,8922082
AUT,Europe,Austria,4/9/2022,4001802,13930,19295,31,179195293,516345,18317612,2119,8922082
AUT,Europe,Austria,4/10/2022,4014829,13027,19322,27,179365755,170462,18318169,557,8922082
AUT,Europe,Austria,4/11/2022,4025499,10670,19352,30,179465832,100077,18320601,2432,8922082
AUT,Europe,Austria,4/12/2022,4032839,7340,19378,26,179667360,201528,18324371,3770,8922082
AUT,Europe,Austria,4/13/2022,4042363,9524,19407,29,179853312,185952,18328564,4193,8922082
AUT,Europe,Austria,4/14/2022,4054989,12626,19440,33,180115697,262385,18332258,3694,8922082
AUT,Europe,Austria,4/15/2022,4065438,10449,19464,24,180245342,129645,18335835,3577,8922082
AUT,Europe,Austria,4/16/2022,4075415,9977,19480,16,180471945,226603,18337163,1328,8922082
AUT,Europe,Austria,4/17/2022,4084222,8807,19501,21,180578162,106217,18337468,305,8922082
AUT,Europe,Austria,4/18/2022,4091716,7494,19523,22,180657934,79772,18337867,399,8922082
AUT,Europe,Austria,4/19/2022,4097345,5629,19543,20,180759844,101910,18341225,3358,8922082
AUT,Europe,Austria,4/20/2022,4103119,5774,19559,16,181007797,247953,18345991,4766,8922082
AUT,Europe,Austria,4/23/2022,4130862,8140,19617,26,181724310,113218,18358589,1911,8922082
AUT,Europe,Austria,4/24/2022,4137436,6574,19640,23,181825734,101424,18358992,403,8922082
AUT,Europe,Austria,4/25/2022,4142983,5547,19657,17,181910461,84727,18361863,2871,8922082
AUT,Europe,Austria,4/26/2022,4147453,4470,19669,12,182179543,269082,18366353,4490,8922082
AUT,Europe,Austria,4/27/2022,4153702,6249,19684,15,182416398,236855,18371884,5531,8922082
AUT,Europe,Austria,4/28/2022,4162015,8313,19698,14,182596243,179845,18376535,4651,8922082
AUT,Europe,Austria,4/29/2022,4168617,6602,19713,15,182842386,246143,18382856,6321,8922082
AUT,Europe,Austria,4/30/2022,4174744,6127,19726,13,183002443,160057,18384820,1964,8922082
AUT,Europe,Austria,5/1/2022,4180075,5331,19735,9,183086157,83714,18385239,419,8922082
AUT,Europe,Austria,5/2/2022,4184588,4513,19741,6,183157777,71620,18388300,3061,8922082
AUT,Europe,Austria,5/3/2022,4188558,3970,19752,11,183321889,164112,18392244,3944,8922082
AUT,Europe,Austria,5/4/2022,4194237,5679,19765,13,183522680,200791,18397421,5177,8922082
AUT,Europe,Austria,5/5/2022,4201452,7215,19777,12,183682889,160209,18402114,4693,8922082
AUT,Europe,Austria,5/6/2022,4207472,6020,19786,9,183969298,286409,18409343,7229,8922082
AUT,Europe,Austria,5/7/2022,4213621,6149,19791,5,184069396,100098,18411290,1947,8922082
AUT,Europe,Austria,5/8/2022,4218785,5164,19795,4,184147092,77696,18411740,450,8922082
AUT,Europe,Austria,5/9/2022,4222306,3521,19798,3,184215396,68304,18414638,2898,8922082
AUT,Europe,Austria,5/10/2022,4226263,3957,19813,15,184388182,172786,18419090,4452,8922082
AUT,Europe,Austria,5/11/2022,4231050,4787,19816,3,184617102,228920,18424456,5366,8922082
AUT,Europe,Austria,5/12/2022,4236215,5165,19816,0,184765500,148398,18429908,5452,8922082
AUT,Europe,Austria,5/13/2022,4241469,5254,19821,5,184874698,109198,18436651,6743,8922082
AUT,Europe,Austria,5/14/2022,4246432,4963,19826,5,184964595,89897,18438592,1941,8922082
AUT,Europe,Austria,5/15/2022,4250291,3859,19827,1,185034905,70310,18439031,439,8922082
AUT,Europe,Austria,5/16/2022,4253741,3450,19827,0,185470038,435133,18441739,2708,8922082
AUT,Europe,Austria,5/17/2022,4255897,2156,19832,5,185625927,155889,18446534,4795,8922082
AUT,Europe,Austria,5/18/2022,4258734,2837,19840,8,185851263,225336,18452001,5467,8922082
AUT,Europe,Austria,5/19/2022,4263160,4426,19848,8,185987121,135858,18457180,5179,8922082
AUT,Europe,Austria,5/20/2022,4266462,3302,19855,7,186214893,227772,18463289,6109,8922082
AUT,Europe,Austria,5/21/2022,4266462,0,19855,0,186327528,112635,18465005,1716,8922082
AUT,Europe,Austria,5/22/2022,4266462,0,19855,0,186381345,53817,18465359,354,8922082
AUT,Europe,Austria,5/23/2022,4273888,7426,19865,10,186421071,39726,18468200,2841,8922082
AUT,Europe,Austria,5/24/2022,4274095,207,19874,9,186711414,290343,18472241,4041,8922082
AUT,Europe,Austria,5/25/2022,4276334,2239,19876,2,186968312,256898,18477111,4870,8922082
AUT,Europe,Austria,5/26/2022,4278954,2620,19887,11,187227485,259173,18477858,747,8922082
AUT,Europe,Austria,5/27/2022,4281585,2631,19895,8,187285043,57558,18481562,3704,8922082
AUT,Europe,Austria,5/28/2022,4281585,0,19895,0,187332253,47210,18482852,1290,8922082
AUT,Europe,Austria,5/29/2022,4281585,0,19895,0,187391997,59744,18483130,278,8922082
AUT,Europe,Austria,5/30/2022,4286885,5300,19921,26,187437282,45285,18485664,2534,8922082
AUT,Europe,Austria,5/31/2022,4288153,1268,19927,6,187497861,60579,18489347,3683,8922082
AUT,Europe,Austria,6/1/2022,4289988,1835,19931,4,187746906,249045,18493957,4610,8922082
AUT,Europe,Austria,6/2/2022,4293027,3039,19937,6,187900569,153663,18498897,4940,8922082
AUT,Europe,Austria,6/3/2022,4295818,2791,19938,1,188044776,144207,18503691,4794,8922082
AUT,Europe,Austria,6/4/2022,4295818,0,19938,0,188107201,62425,18504631,940,8922082
AUT,Europe,Austria,6/5/2022,4295818,0,19938,0,188148905,41704,18504858,227,8922082
AUT,Europe,Austria,6/6/2022,4304326,8508,19946,8,188169727,20822,18505196,338,8922082
AUT,Europe,Austria,6/7/2022,4306509,2183,19950,4,188212233,42506,18508635,3439,8922082
AUT,Europe,Austria,6/8/2022,4308082,1573,19953,3,188315196,102963,18512952,4317,8922082
AUT,Europe,Austria,6/9/2022,4311116,3034,19960,7,188552166,236970,18517735,4783,8922082
AUT,Europe,Austria,6/10/2022,4316435,5319,19963,3,188635986,83820,18523435,5700,8922082
AUT,Europe,Austria,6/11/2022,4316435,0,19963,0,188692954,56968,18524783,1348,8922082
AUT,Europe,Austria,6/12/2022,4316435,0,19963,0,188725160,32206,18525104,321,8922082
